"prev_close","open","bid","ask","client_timestamp"
15.4123,15.4082,15.3846,15.3946,1642198505076
15.412,15.408,15.385,15.395,1642199404986
15.4123,15.4082,15.3846,15.3946,1642200304956
15.4123,15.4082,15.3846,15.3946,1642201205371
15.4123,15.4082,15.3846,15.3946,1642202105369
15.4123,15.4082,15.3846,15.3946,1642203004645
15.4123,15.4082,15.3846,15.3946,1642203904574
15.4123,15.4082,15.3846,15.3946,1642204804810
15.4123,15.4082,15.3846,15.3946,1642205704633
15.4123,15.4082,15.3846,15.3946,1642206605391
15.4123,15.4082,15.3846,15.3946,1642207505204
15.412,15.408,15.385,15.395,1642208405247
15.4123,15.4082,15.3846,15.3946,1642209305098
15.412,15.408,15.385,15.395,1642210205221
15.4123,15.4082,15.3846,15.3946,1642211105322
15.4123,15.4082,15.3846,15.3946,1642212005449
15.4123,15.3821,15.3821,15.3921,1642212905190
15.4123,15.3821,15.3821,15.3921,1642213804976
15.4123,15.3821,15.3821,15.3921,1642214705226
15.4123,15.3821,15.3821,15.3921,1642215605132
15.4123,15.3821,15.3821,15.3921,1642216505148
15.4123,15.3821,15.3821,15.3921,1642217405263
15.4123,15.3821,15.3821,15.3921,1642218305274
15.4123,15.3821,15.3821,15.3921,1642219205434
15.4123,15.3821,15.3821,15.3921,1642220105313
15.4123,15.3821,15.3821,15.3921,1642221005400
15.4123,15.3821,15.3821,15.3921,1642221905335
15.4123,15.3821,15.3821,15.3921,1642222804638
15.4123,15.3821,15.3821,15.3921,1642223704810
15.4123,15.3821,15.3821,15.3921,1642224604952
15.4123,15.3821,15.3821,15.3921,1642225504965
15.4123,15.3821,15.3821,15.3921,1642226404890
15.4123,15.3821,15.3821,15.3921,1642227304630
15.4123,15.3821,15.3821,15.3921,1642228204848
15.4123,15.3821,15.3821,15.3921,1642229105484
15.4123,15.3821,15.3821,15.3921,1642230005070
15.4123,15.3821,15.3821,15.3921,1642230904841
15.4123,15.3821,15.3821,15.3921,1642231804993
15.4123,15.3821,15.3821,15.3921,1642232704944
15.4123,15.3821,15.3821,15.3921,1642233605097
15.4123,15.3821,15.3821,15.3921,1642234505131
15.4123,15.3821,15.3821,15.3921,1642235405333
15.4123,15.3821,15.3821,15.3921,1642236305226
15.412,15.382,15.382,15.392,1642237205112
15.4123,15.3821,15.3821,15.3921,1642238105042
15.4123,15.3821,15.3821,15.3921,1642239005326
15.4123,15.3821,15.3821,15.3921,1642239905484
15.412,15.382,15.382,15.392,1642240804749
15.4123,15.3821,15.3821,15.3921,1642241704786
15.412,15.382,15.382,15.392,1642242604726
15.4123,15.3821,15.3821,15.3921,1642243505089
15.4123,15.3821,15.3821,15.3921,1642244405074
15.4123,15.3821,15.3821,15.3921,1642245305174
15.4123,15.3821,15.3821,15.3921,1642246205242
15.4123,15.3821,15.3821,15.3921,1642247105344
15.4123,15.3821,15.3821,15.3921,1642248005298
15.4123,15.3821,15.3821,15.3921,1642248904516
15.4123,15.3821,15.3821,15.3921,1642249804510
15.4123,15.3821,15.3821,15.3921,1642250704490
15.412,15.382,15.382,15.392,1642251604378
15.4123,15.3821,15.3821,15.3921,1642252504698
15.4123,15.3821,15.3821,15.3921,1642253404813
15.4123,15.3821,15.3821,15.3921,1642254304844
15.4123,15.3821,15.3821,15.3921,1642255204869
15.4123,15.3821,15.3821,15.3921,1642256105064
15.4123,15.3821,15.3821,15.3921,1642257005359
15.4123,15.3821,15.3821,15.3921,1642257908203
15.4123,15.3821,15.3821,15.3921,1642258805374
15.4123,15.3821,15.3821,15.3921,1642259704734
15.4123,15.3821,15.3821,15.3921,1642260607109
15.4123,15.3821,15.3821,15.3921,1642261505128
15.4123,15.3821,15.3821,15.3921,1642262405091
15.4123,15.3821,15.3821,15.3921,1642263305365
15.4123,15.3821,15.3821,15.3921,1642264204681
15.4123,15.3821,15.3821,15.3921,1642265104639
15.412,15.382,15.382,15.392,1642266004639
15.4123,15.3821,15.3821,15.3921,1642266904730
15.4123,15.3821,15.3821,15.3921,1642267804671
15.4123,15.3821,15.3821,15.3921,1642268704455
15.4123,15.3821,15.3821,15.3921,1642269605399
15.4123,15.3821,15.3821,15.3921,1642270504498
15.4123,15.3821,15.3821,15.3921,1642271405346
15.4123,15.3821,15.3821,15.3921,1642272304430
15.4123,15.3821,15.3821,15.3921,1642274104528
15.4123,15.3821,15.3821,15.3921,1642275004862
15.412,15.382,15.382,15.392,1642275904932
15.4123,15.3821,15.3821,15.3921,1642276805074
15.4123,15.3821,15.3821,15.3921,1642277705075
15.4123,15.3821,15.3821,15.3921,1642278605336
15.4123,15.3821,15.3821,15.3921,1642279504527
15.412,15.382,15.382,15.392,1642280404700
15.4123,15.3821,15.3821,15.3921,1642281304705
15.4123,15.3821,15.3821,15.3921,1642282204885
15.4123,15.3821,15.3821,15.3921,1642283104938
15.4123,15.3821,15.3821,15.3921,1642284005064
15.4123,15.3821,15.3821,15.3921,1642284905305
15.412,15.382,15.382,15.392,1642285805236
15.4123,15.3821,15.3821,15.3921,1642286705128
15.4123,15.3821,15.3821,15.3921,1642287605136
15.4123,15.3821,15.3821,15.3921,1642288505112
15.4123,15.3821,15.3821,15.3921,1642289404849
15.4123,15.3821,15.3821,15.3921,1642290304888
15.412,15.382,15.382,15.392,1642291204959
15.412,15.382,15.382,15.392,1642292104961
15.4123,15.3821,15.3821,15.3921,1642293004976
15.4123,15.3821,15.3821,15.3921,1642293904959
15.4123,15.3821,15.3821,15.3921,1642294804543
15.4123,15.3821,15.3821,15.3921,1642295704560
15.412,15.382,15.382,15.392,1642296604458
15.4123,15.3821,15.3821,15.3921,1642297505083
15.4123,15.3821,15.3821,15.3921,1642298405064
15.4123,15.3821,15.3821,15.3921,1642299305102
15.4123,15.3821,15.3821,15.3921,1642300205074
15.4123,15.3821,15.3821,15.3921,1642301104873
15.4123,15.3821,15.3821,15.3921,1642302004685
15.4123,15.3821,15.3821,15.3921,1642302904676
15.4123,15.3821,15.3821,15.3921,1642303804556
15.4123,15.3821,15.3821,15.3921,1642304704409
15.412,15.382,15.382,15.392,1642305605075
15.412,15.382,15.382,15.392,1642306504871
15.4123,15.3821,15.3821,15.3921,1642307404384
15.4123,15.3821,15.3821,15.3921,1642308305284
15.4123,15.3821,15.3821,15.3921,1642309205332
15.4123,15.3821,15.3821,15.3921,1642310105206
15.4123,15.3821,15.3821,15.3921,1642311005076
15.412,15.382,15.382,15.392,1642347906339
15.4123,15.3821,15.3821,15.3921,1642348804820
15.4123,15.3821,15.3821,15.3921,1642349704717
15.4123,15.3821,15.3821,15.3921,1642350604709
15.4123,15.3821,15.3821,15.3921,1642351504800
15.4123,15.3821,15.3821,15.3921,1642352404996
15.4123,15.3821,15.3846,15.3946,1642353305446
15.412,15.382,15.385,15.395,1642354204859
15.4123,15.3821,15.3846,15.3946,1642355105283
15.4123,15.3821,15.3846,15.3946,1642356005228
15.4123,15.3821,15.3846,15.3946,1642356904975
15.4123,15.3821,15.3846,15.3946,1642357804931
15.4123,15.3821,15.3846,15.3946,1642358704766
15.4123,15.3821,15.3846,15.3946,1642359605011
15.4123,15.3821,15.3846,15.3946,1642360504786
15.4123,15.3821,15.3846,15.3946,1642361404628
15.4123,15.3821,15.3868,15.4018,1642362305371
15.4123,15.3821,15.3887,15.4037,1642363204634
15.4123,15.3821,15.3887,15.4037,1642364104602
15.4123,15.3821,15.3887,15.4037,1642365004654
15.4123,15.3821,15.3887,15.4037,1642365904373
15.4123,15.3821,15.3887,15.4037,1642366804437
15.4123,15.3821,15.3887,15.4037,1642367704461
15.4123,15.3821,15.3887,15.4037,1642368604550
15.412,15.382,15.389,15.404,1642369504379
15.4123,15.3821,15.3887,15.4037,1642370405243
15.412,15.382,15.347,15.372,1642371305166
15.4123,15.3821,15.3498,15.3749,1642372205342
15.4123,15.3821,15.3174,15.3274,1642373105339
15.4123,15.3821,15.3276,15.3568,1642374005326
15.4123,15.3821,15.3335,15.3585,1642374905195
15.4123,15.3821,15.3438,15.3688,1642375805218
15.4123,15.3821,15.3438,15.3688,1642376705018
15.4123,15.3821,15.3439,15.3649,1642377605059
15.3846,15.3821,15.3565,15.3739,1642378505003
15.3846,15.3821,15.3643,15.3699,1642379405202
15.3846,15.3821,15.3671,15.3769,1642380305311
15.3846,15.3821,15.3901,15.4044,1642381205171
15.3846,15.3821,15.3964,15.415,1642382105190
15.3846,15.3821,15.3933,15.4197,1642383005117
15.3846,15.3821,15.4029,15.4237,1642383905225
15.3846,15.3821,15.4148,15.4321,1642384805247
15.3846,15.3821,15.4067,15.4266,1642385705232
15.3846,15.3821,15.4051,15.4251,1642386605368
15.385,15.382,15.403,15.413,1642387505075
15.385,15.382,15.405,15.416,1642388404917
15.3846,15.3821,15.4035,15.417,1642389304712
15.385,15.382,15.404,15.412,1642390204618
15.3846,15.3821,15.4021,15.4095,1642391104391
15.385,15.382,15.401,15.411,1642392004889
15.3846,15.3821,15.4052,15.412,1642392904884
15.385,15.382,15.407,15.41,1642393804870
15.3846,15.3821,15.4013,15.4111,1642394704815
15.3846,15.3821,15.401,15.4116,1642395604769
15.3846,15.3821,15.405,15.4086,1642396504528
15.3846,15.3821,15.4019,15.4144,1642397404495
15.3846,15.3821,15.418,15.4365,1642398305472
15.385,15.382,15.425,15.434,1642399204380
15.3846,15.3821,15.4207,15.4332,1642400104564
15.3846,15.3821,15.4302,15.436,1642401005193
15.385,15.382,15.417,15.428,1642401905322
15.3846,15.3821,15.4201,15.4252,1642402804606
15.3846,15.3821,15.3947,15.4012,1642403705289
15.3846,15.3821,15.3852,15.3944,1642404604906
15.3846,15.3821,15.3672,15.3742,1642405505365
15.3846,15.3821,15.3737,15.3762,1642406404504
15.3846,15.3821,15.3861,15.3894,1642407304547
15.3846,15.3821,15.3791,15.3823,1642408204810
15.3846,15.3821,15.3845,15.3856,1642409104421
15.3846,15.3821,15.4081,15.4157,1642410004843
15.3846,15.3821,15.4109,15.4154,1642410904462
15.3846,15.3821,15.412,15.4147,1642411805384
15.3846,15.3821,15.396,15.3986,1642412704899
15.3846,15.3821,15.4002,15.4028,1642413605162
15.3846,15.3821,15.3918,15.3954,1642414504654
15.3846,15.3821,15.3871,15.3926,1642415489187
15.3846,15.3821,15.3934,15.3959,1642416304831
15.3846,15.3821,15.3805,15.3831,1642417205562
15.3846,15.3821,15.3817,15.3863,1642418105296
15.3846,15.3821,15.3752,15.382,1642419005380
15.3846,15.3821,15.393,15.4013,1642419905030
15.3846,15.3821,15.3928,15.3979,1642420804774
15.3846,15.3821,15.3949,15.3998,1642421704908
15.3846,15.3821,15.3942,15.399,1642422605050
15.3846,15.3821,15.4139,15.4216,1642423505316
15.3846,15.3821,15.4346,15.4404,1642424405016
15.3846,15.3821,15.4363,15.4393,1642425305247
15.3846,15.3821,15.4397,15.4441,1642426205330
15.3846,15.3821,15.4345,15.4388,1642427105314
15.385,15.382,15.43,15.435,1642428005068
15.385,15.382,15.435,15.443,1642428905221
15.3846,15.3821,15.4304,15.4372,1642429805326
15.3846,15.3821,15.4161,15.4207,1642430704435
15.3846,15.3821,15.4152,15.4221,1642431604753
15.3846,15.3821,15.4181,15.423,1642432504745
15.3846,15.3821,15.4231,15.4331,1642433404667
15.3846,15.3821,15.3985,15.4085,1642434304762
15.3846,15.3821,15.3959,15.3997,1642435204794
15.3846,15.3821,15.3881,15.3931,1642436104650
15.3846,15.3821,15.382,15.392,1642437004729
15.3846,15.3821,15.3911,15.4011,1642437905253
15.3846,15.3821,15.3934,15.4034,1642438805183
15.3846,15.3821,15.3811,15.3911,1642439705406
15.3846,15.3821,15.383,15.393,1642440604482
15.3846,15.3821,15.3817,15.3895,1642441504542
15.3846,15.3821,15.3811,15.3911,1642442404650
15.3846,15.3821,15.3818,15.3929,1642443304806
15.3846,15.3821,15.3809,15.3909,1642444204715
15.3846,15.3821,15.378,15.394,1642445104633
15.3846,15.3821,15.3835,15.3927,1642446004674
15.3846,15.3821,15.3828,15.3918,1642446904631
15.3846,15.3821,15.3798,15.3902,1642447804775
15.3846,15.3821,15.3843,15.3926,1642448704355
15.3846,15.3821,15.3815,15.3915,1642449605384
15.3846,15.3821,15.3749,15.3888,1642450505087
15.3846,15.3821,15.3696,15.3948,1642451405023
15.3846,15.3821,15.3768,15.386,1642452305061
15.3846,15.3821,15.3728,15.3836,1642453205191
15.3846,15.3821,15.369,15.387,1642454105296
15.3846,15.3821,15.3744,15.384,1642455005362
15.3846,15.3821,15.3726,15.3827,1642455904397
15.3846,15.3821,15.3758,15.3889,1642456805214
15.3846,15.3821,15.3852,15.4103,1642457705371
15.3846,15.3821,15.3824,15.4001,1642458605237
15.385,15.382,15.387,15.412,1642459505256
15.3846,15.3824,15.3824,15.4001,1642460404993
15.3846,15.3824,15.3763,15.4013,1642461304548
15.385,15.382,15.378,15.403,1642462205397
15.3846,15.3824,15.3799,15.4001,1642463105200
15.3846,15.3824,15.3931,15.4181,1642464004880
15.3824,15.3824,15.3834,15.406,1642464904815
15.3824,15.3824,15.3794,15.3942,1642465804458
15.3824,15.3824,15.3781,15.3903,1642466704543
15.3824,15.3824,15.3707,15.3943,1642467604525
15.3824,15.3824,15.3698,15.3798,1642468505290
15.3824,15.3824,15.3686,15.3786,1642469405117
15.3824,15.3824,15.366,15.376,1642470305016
15.3824,15.3824,15.3615,15.3736,1642471204880
15.3824,15.3824,15.3693,15.3793,1642472104367
15.3824,15.3824,15.3572,15.3672,1642473005263
15.3824,15.3824,15.3614,15.3805,1642473904815
15.382,15.382,15.36,15.37,1642474805261
15.382,15.382,15.358,15.368,1642475705133
15.3824,15.3824,15.3599,15.3699,1642476604584
15.3824,15.3824,15.3982,15.4082,1642477505404
15.3824,15.3824,15.4281,15.4373,1642478405413
15.382,15.382,15.427,15.438,1642479305278
15.3824,15.3824,15.4289,15.4389,1642480205198
15.3824,15.3824,15.4282,15.4382,1642481104903
15.3824,15.3824,15.4201,15.4366,1642482004771
15.3824,15.3824,15.4236,15.4383,1642482904667
15.3824,15.3824,15.4361,15.4386,1642483804508
15.3824,15.3824,15.4404,15.4504,1642484704411
15.3824,15.3824,15.4415,15.4515,1642485605293
15.3824,15.3824,15.4311,15.4394,1642486505290
15.3824,15.3824,15.4147,15.4247,1642487405467
15.3824,15.3824,15.4308,15.4408,1642488304429
15.3824,15.3824,15.4337,15.4417,1642489205251
15.382,15.382,15.464,15.47,1642490105323
15.382,15.382,15.468,15.478,1642491005897
15.3824,15.3824,15.4476,15.4558,1642491905008
15.3824,15.3824,15.4537,15.4593,1642492805398
15.3824,15.3824,15.4485,15.4524,1642493704336
15.3824,15.3824,15.4504,15.4604,1642494605374
15.382,15.382,15.442,15.45,1642495505282
15.3824,15.3824,15.444,15.4464,1642496405316
15.3824,15.3824,15.4613,15.4713,1642497305411
15.3824,15.3824,15.4733,15.4833,1642498204530
15.3824,15.3824,15.51,15.512,1642499104325
15.3824,15.3824,15.4793,15.4836,1642500005251
15.3824,15.3824,15.4674,15.4774,1642500905291
15.3824,15.3824,15.4471,15.4535,1642501805224
15.3824,15.3824,15.4696,15.4736,1642502705073
15.3824,15.3824,15.4652,15.4687,1642503605509
15.3824,15.3824,15.4585,15.4685,1642504504754
15.3824,15.3824,15.461,15.4647,1642505404682
15.3824,15.3824,15.4459,15.4559,1642506305019
15.3824,15.3824,15.4426,15.4461,1642507204956
15.3824,15.3824,15.4296,15.4357,1642508105101
15.3824,15.3824,15.4187,15.4287,1642509005287
15.3824,15.3824,15.422,15.4328,1642509904652
15.3824,15.3824,15.4212,15.4263,1642510805110
15.3824,15.3824,15.4251,15.4306,1642511704620
15.3824,15.3824,15.4301,15.4352,1642512604663
15.3824,15.3824,15.4072,15.4098,1642513504585
15.3824,15.3824,15.4095,15.4149,1642514404693
15.3824,15.3824,15.4257,15.4357,1642515304788
15.3824,15.3824,15.4344,15.4371,1642516206789
15.3824,15.3824,15.418,15.428,1642517104746
15.382,15.382,15.413,15.417,1642518004770
15.3824,15.3824,15.4446,15.4492,1642518904812
15.3824,15.3824,15.4601,15.4633,1642519804741
15.3824,15.3824,15.4704,15.4737,1642520704490
15.3824,15.3824,15.4808,15.4908,1642521605665
15.3824,15.3824,15.4777,15.4796,1642522504552
15.3824,15.3824,15.4902,15.5002,1642523405401
15.3824,15.3824,15.481,15.491,1642524305340
15.3824,15.3824,15.4726,15.4785,1642525205188
15.3824,15.3824,15.4956,15.4982,1642526105052
15.3824,15.3824,15.5117,15.5186,1642527005455
15.3824,15.3824,15.5383,15.5434,1642527905401
15.3824,15.3824,15.5216,15.5316,1642528804714
15.3824,15.3824,15.5341,15.5386,1642529704661
15.3824,15.3824,15.5612,15.5669,1642530604757
15.3824,15.3824,15.5368,15.5435,1642531505170
15.3824,15.3824,15.5219,15.5264,1642532405498
15.3824,15.3824,15.5003,15.5081,1642533305460
15.3824,15.3824,15.5039,15.5139,1642534204587
15.3824,15.3824,15.4969,15.5069,1642535104732
15.3824,15.3824,15.5061,15.5161,1642536004696
15.3824,15.3824,15.5089,15.5189,1642536904664
15.3824,15.3824,15.5318,15.5418,1642537804766
15.3824,15.3824,15.5445,15.5494,1642538704595
15.3824,15.3824,15.5219,15.5267,1642539604496
15.3824,15.3824,15.5132,15.5193,1642540504610
15.382,15.382,15.513,15.523,1642541404660
15.3824,15.3824,15.5245,15.5345,1642542304701
15.3824,15.3824,15.5043,15.5205,1642543204363
15.3824,15.3824,15.5001,15.5242,1642544105173
15.3824,15.3824,15.5068,15.5319,1642545004874
15.3824,15.3824,15.5001,15.5239,1642545904851
15.3824,15.4996,15.4996,15.5239,1642546804620
15.3824,15.4996,15.4974,15.5074,1642547705508
15.3824,15.4996,15.4971,15.5221,1642548604725
15.3824,15.4996,15.4941,15.522,1642549504783
15.3824,15.4996,15.4966,15.5066,1642550404958
15.4996,15.4996,15.5026,15.5126,1642551304974
15.4996,15.4996,15.5119,15.5221,1642552204942
15.4996,15.4996,15.5039,15.5301,1642553105132
15.5,15.5,15.505,15.532,1642554005044
15.4996,15.4996,15.5061,15.5161,1642554904737
15.4996,15.4996,15.499,15.5126,1642555804728
15.4996,15.4996,15.4939,15.5039,1642556704677
15.4996,15.4996,15.4992,15.5092,1642557604482
15.4996,15.4996,15.497,15.5082,1642558505070
15.5,15.5,15.481,15.491,1642559405120
15.4996,15.4996,15.4851,15.4972,1642560305161
15.4996,15.4996,15.5045,15.5101,1642561205346
15.4996,15.4996,15.4963,15.5063,1642562105078
15.4996,15.4996,15.5113,15.5213,1642563005144
15.5,15.5,15.507,15.517,1642563905195
15.4996,15.4996,15.5028,15.5128,1642564805481
15.4996,15.4996,15.5155,15.537,1642565704320
15.4996,15.4996,15.5149,15.5249,1642566605327
15.4996,15.4996,15.5167,15.5275,1642567505346
15.4996,15.4996,15.5189,15.5289,1642568404562
15.4996,15.4996,15.5258,15.5427,1642569305540
15.4996,15.4996,15.5256,15.5356,1642570205299
15.4996,15.4996,15.5178,15.5278,1642571104262
15.4996,15.4996,15.5084,15.5184,1642572004719
15.4996,15.4996,15.5041,15.513,1642572904507
15.4996,15.4996,15.4879,15.4993,1642573804613
15.4996,15.4996,15.487,15.497,1642574704674
15.4996,15.4996,15.4961,15.5061,1642575605255
15.4996,15.4996,15.5192,15.5292,1642576504757
15.4996,15.4996,15.4899,15.4999,1642578305199
15.4996,15.4996,15.5013,15.5131,1642579205660
15.4996,15.4996,15.4648,15.4748,1642580105677
15.4996,15.4996,15.4534,15.4634,1642581005617
15.4996,15.4996,15.4414,15.449,1642581905087
15.4996,15.4996,15.4354,15.4397,1642582805384
15.4996,15.4996,15.4032,15.4132,1642583704926
15.4996,15.4996,15.4161,15.4261,1642584605182
15.5,15.5,15.4,15.404,1642585505204
15.4996,15.4996,15.38,15.3846,1642586405096
15.4996,15.4996,15.3859,15.3914,1642587305480
15.4996,15.4996,15.3877,15.3911,1642588205274
15.4996,15.4996,15.3874,15.3908,1642589104575
15.4996,15.4996,15.3772,15.3822,1642590005499
15.4996,15.4996,15.3444,15.3569,1642590904730
15.4996,15.4996,15.3437,15.3485,1642591805769
15.4996,15.4996,15.3462,15.3562,1642592711077
15.4996,15.4996,15.3606,15.3706,1642593604812
15.4996,15.4996,15.3481,15.3547,1642594505265
15.4996,15.4996,15.3482,15.3529,1642595405191
15.4996,15.4996,15.3343,15.3443,1642596304714
15.5,15.5,15.344,15.345,1642597205079
15.4996,15.4996,15.3282,15.3336,1642598105119
15.4996,15.4996,15.3085,15.3121,1642599004603
15.5,15.5,15.332,15.334,1642599905821
15.5,15.5,15.342,15.348,1642600805345
15.4996,15.4996,15.3665,15.3698,1642601705224
15.4996,15.4996,15.3301,15.3335,1642602605826
15.4996,15.4996,15.3423,15.3464,1642603504700
15.4996,15.4996,15.3355,15.3378,1642604405275
15.4996,15.4996,15.3247,15.3347,1642606206422
15.4996,15.4996,15.3292,15.3346,1642607104742
15.4996,15.4996,15.3107,15.3133,1642608004573
15.4996,15.4996,15.2831,15.2889,1642608905325
15.4996,15.4996,15.2826,15.2874,1642609804527
15.4996,15.4996,15.286,15.296,1642610704806
15.4996,15.4996,15.2991,15.3021,1642611604785
15.4996,15.4996,15.3032,15.3073,1642612504750
15.4996,15.4996,15.3082,15.3182,1642613404556
15.4996,15.4996,15.3289,15.3389,1642614304587
15.4996,15.4996,15.317,15.327,1642615205427
15.4996,15.4996,15.3155,15.3215,1642616105003
15.4996,15.4996,15.3021,15.3121,1642617005232
15.4996,15.4996,15.2811,15.2911,1642617905457
15.4996,15.4996,15.2976,15.3041,1642618806879
15.4996,15.4996,15.3062,15.31,1642619705197
15.4996,15.4996,15.2981,15.3081,1642620605005
15.4996,15.4996,15.286,15.2916,1642621505158
15.4996,15.4996,15.2896,15.2996,1642622405838
15.4996,15.4996,15.2883,15.2983,1642623304898
15.4996,15.4996,15.2978,15.3078,1642624206352
15.4996,15.4996,15.2913,15.3013,1642625105217
15.4996,15.4996,15.3077,15.3177,1642626005791
15.4996,15.4996,15.3094,15.3194,1642626905709
15.5,15.5,15.308,15.318,1642627805231
15.4996,15.4996,15.3197,15.3299,1642628705521
15.4996,15.4996,15.3286,15.3386,1642629605299
15.4996,15.4996,15.3003,15.3103,1642630505098
15.5,15.5,15.32,15.349,1642631404699
15.4996,15.4996,15.3192,15.3292,1642632305145
15.5,15.328,15.3,15.325,1642633205001
15.4996,15.3276,15.3114,15.3364,1642634104627
15.5,15.328,15.322,15.346,1642635005538
15.4996,15.3276,15.322,15.3459,1642635905160
15.4996,15.3276,15.3187,15.3444,1642636804856
15.3225,15.3276,15.3221,15.3408,1642637705421
15.3225,15.3276,15.3221,15.3471,1642638605468
15.3225,15.3276,15.3179,15.3279,1642639505099
15.3225,15.3276,15.3262,15.3379,1642640405405
15.3225,15.3276,15.3145,15.3245,1642641304494
15.3225,15.3276,15.3156,15.3256,1642642205018
15.323,15.328,15.308,15.327,1642643105709
15.323,15.328,15.285,15.295,1642644004563
15.3225,15.3276,15.2889,15.2989,1642644905190
15.3225,15.3276,15.2933,15.321,1642645805314
15.3225,15.3276,15.3012,15.321,1642646704908
15.3225,15.3276,15.3019,15.3119,1642647605583
15.3225,15.3276,15.3021,15.3223,1642648505245
15.3225,15.3276,15.2967,15.3117,1642649405169
15.3225,15.3276,15.2947,15.3113,1642650304932
15.3225,15.3276,15.305,15.315,1642651205519
15.323,15.328,15.296,15.306,1642652105428
15.323,15.328,15.297,15.307,1642653004913
15.3225,15.3276,15.3048,15.3114,1642653905447
15.3225,15.3276,15.2982,15.3082,1642654804881
15.3225,15.3276,15.3018,15.3118,1642655705371
15.323,15.328,15.305,15.323,1642656605162
15.323,15.328,15.312,15.322,1642657505403
15.323,15.328,15.309,15.319,1642658405290
15.323,15.328,15.313,15.324,1642659305191
15.3225,15.3276,15.3266,15.3391,1642660205142
15.3225,15.3276,15.3108,15.3208,1642661104935
15.323,15.328,15.333,15.346,1642662004981
15.3225,15.3276,15.3344,15.3403,1642662905372
15.3225,15.3276,15.3303,15.3366,1642663805500
15.3225,15.3276,15.2904,15.2967,1642664705362
15.323,15.328,15.282,15.288,1642665605003
15.3225,15.3276,15.2442,15.2498,1642666504935
15.323,15.328,15.245,15.249,1642667404920
15.3225,15.3276,15.2488,15.2539,1642668304683
15.323,15.328,15.256,15.26,1642669204657
15.3225,15.3276,15.2605,15.2658,1642670104983
15.3225,15.3276,15.2683,15.2736,1642671005005
