usdzar,client_timestamp
"15.37816",1642360505905
"15.37816",1642361405775
"15.37816",1642362306506
"15.37816",1642363205770
"15.37816",1642364105791
"15.37816",1642365005764
"15.37816",1642365905481
"15.37816",1642366805550
"15.375909",1642367705603
"15.375909",1642368605655
"15.375909",1642369505490
"15.375909",1642370406377
"15.375909",1642371306370
"15.375909",1642372206565
"15.375909",1642373106544
"15.375909",1642374006541
"15.375909",1642374906392
"15.375909",1642375806446
"15.375909",1642376706169
"15.375909",1642377606304
"15.375909",1642378506297
"15.375909",1642379406415
"15.375909",1642380306520
"15.375909",1642381206373
"15.375909",1642382106413
"15.375909",1642383006307
"15.375909",1642383906427
"15.375909",1642384806450
"15.375909",1642385706311
"15.375909",1642386606458
"15.375909",1642387506218
"15.375909",1642388406017
"15.375909",1642389305852
"15.375909",1642390205790
"15.375909",1642391105476
"15.375909",1642392005999
"15.375909",1642392905977
"15.375909",1642393805965
"15.375909",1642394705900
"15.375909",1642395605870
"15.405729",1642396505669
"15.405729",1642397405625
"15.405729",1642398306711
"15.405729",1642399205634
"15.405729",1642400105827
"15.405729",1642401006441
"15.405729",1642401906543
"15.405729",1642402805866
"15.405729",1642403706536
"15.405729",1642404606126
"15.405729",1642405507110
"15.405729",1642406406105
"15.405729",1642407306260
"15.405729",1642408205984
"15.405729",1642409105618
"15.405729",1642410006038
"15.405729",1642410905640
"15.405729",1642411806562
"15.405729",1642412706047
"15.405729",1642413606305
"15.405729",1642414505827
"15.405729",1642415490373
"15.405729",1642416306001
"15.405729",1642417206727
"15.405729",1642418106510
"15.405729",1642419006560
"15.405729",1642419906285
"15.405729",1642420805912
"15.405729",1642421706041
"15.405729",1642422606201
"15.405729",1642423506906
"15.405729",1642424406285
"15.434642",1642425306339
"15.434642",1642426206465
"15.434642",1642427106437
"15.434642",1642428006230
"15.434642",1642428906392
"15.434642",1642429806536
"15.434642",1642430705579
"15.434642",1642431605914
"15.434642",1642432505906
"15.434642",1642433405875
"15.434642",1642434305865
"15.434642",1642435205883
"15.434642",1642436105774
"15.434642",1642437005990
"15.434642",1642437906443
"15.434642",1642438806401
"15.434642",1642439706620
"15.434642",1642440605802
"15.434642",1642441505666
"15.434642",1642442405757
"15.434642",1642443305920
"15.434642",1642444205821
"15.434642",1642445105758
"15.434642",1642446005803
"15.434642",1642446905745
"15.434642",1642447805924
"15.434642",1642448705459
"15.434642",1642449606548
"15.434642",1642450506236
"15.434642",1642451406136
"15.434642",1642452306286
"15.434642",1642453206405
"15.379333",1642454106532
"15.379333",1642455006459
"15.379333",1642455905537
"15.379333",1642456806293
"15.379333",1642457706529
"15.379333",1642458606335
"15.379333",1642459506340
"15.379333",1642460406078
"15.379333",1642461305653
"15.379333",1642462206504
"15.379333",1642463106305
"15.379333",1642464006002
"15.379333",1642464905904
"15.379333",1642465805558
"15.379333",1642466705651
"15.379333",1642467605614
"15.379333",1642468506403
"15.379333",1642469406206
"15.379333",1642470306115
"15.379333",1642471205953
"15.379333",1642472105451
"15.379333",1642473006345
"15.379333",1642473905926
"15.379333",1642474806365
"15.379333",1642475706231
"15.379333",1642476605689
"15.379333",1642477506487
"15.379333",1642478406480
"15.379333",1642479306380
"15.379333",1642480206317
"15.379333",1642481106113
"15.379333",1642482005983
"15.428642",1642482905748
"15.428642",1642483805574
"15.428642",1642484705535
"15.428642",1642485606378
"15.428642",1642486506384
"15.428642",1642487406540
"15.428642",1642488305516
"15.428642",1642489206368
"15.428642",1642490106401
"15.428642",1642491007571
"15.428642",1642491906121
"15.428642",1642492806518
"15.428642",1642493705449
"15.428642",1642494606495
"15.428642",1642495506414
"15.428642",1642496406411
"15.428642",1642497306500
"15.428642",1642498205645
"15.428642",1642499105440
"15.428642",1642500006381
"15.428642",1642500906492
"15.428642",1642501806347
"15.428642",1642502706223
"15.428642",1642503606653
"15.428642",1642504505989
"15.428642",1642505405943
"15.428642",1642506306171
"15.428642",1642507206093
"15.428642",1642508106298
"15.428642",1642509006459
"15.428642",1642509905815
"15.428642",1642510806197
"15.42138",1642511705721
"15.42138",1642512605785
"15.42138",1642513505682
"15.42138",1642514405844
"15.42138",1642515305896
"15.42138",1642516207955
"15.42138",1642517105854
"15.42138",1642518005860
"15.42138",1642518905898
"15.42138",1642519805843
"15.42138",1642520705590
"15.42138",1642521606810
"15.42138",1642522505649
"15.42138",1642523406506
"15.42138",1642524306436
"15.42138",1642525206294
"15.42138",1642526106334
"15.42138",1642527006569
"15.42138",1642527906718
"15.42138",1642528805924
"15.42138",1642529705875
"15.42138",1642530605898
"15.42138",1642531506427
"15.42138",1642532406647
"15.42138",1642533306656
"15.42138",1642534205795
"15.42138",1642535105968
"15.42138",1642536005941
"15.42138",1642536905823
"15.42138",1642537805933
"15.42138",1642538705717
"15.42138",1642539605675
"15.517288",1642540505762
"15.517288",1642541405839
"15.517288",1642542305875
"15.517288",1642543205582
"15.517288",1642544106291
"15.517288",1642545006041
"15.517288",1642545905956
"15.517288",1642546805743
"15.517288",1642547706661
"15.517288",1642548605850
"15.517288",1642549505904
"15.517288",1642550406074
"15.517288",1642551306096
"15.517288",1642552206060
"15.517288",1642553106288
"15.517288",1642554006216
"15.517288",1642554905865
"15.517288",1642555805958
"15.517288",1642556705895
"15.517288",1642557605655
"15.517288",1642558506252
"15.517288",1642559406322
"15.517288",1642560306293
"15.517288",1642561206470
"15.517288",1642562106270
"15.517288",1642563006375
"15.517288",1642563906349
"15.517288",1642564806697
"15.517288",1642565705507
"15.517288",1642566606524
"15.517288",1642567506603
"15.517288",1642568405675
"15.529045",1642569306665
"15.529045",1642570206420
"15.529045",1642571105402
"15.529045",1642572005835
"15.529045",1642572905677
"15.529045",1642573805744
"15.529045",1642574705799
"15.529045",1642575606384
"15.529045",1642576505904
"15.529045",1642578306441
"15.529045",1642579207036
"15.529045",1642580106911
"15.529045",1642581006932
"15.529045",1642581906419
"15.529045",1642582806786
"15.529045",1642583706286
"15.529045",1642584606419
"15.529045",1642585506448
"15.529045",1642586406345
"15.529045",1642587306937
"15.529045",1642588206576
"15.529045",1642589105879
"15.529045",1642590006840
"15.529045",1642590906257
"15.529045",1642591807204
"15.529045",1642592712417
"15.529045",1642593606173
"15.529045",1642594506617
"15.529045",1642595406546
"15.529045",1642596306027
"15.529045",1642597206202
"15.326302",1642598106424
"15.326302",1642599006043
"15.326302",1642599907178
"15.326302",1642600806567
"15.326302",1642601706563
"15.326302",1642602607184
"15.326302",1642603506053
"15.326302",1642604406461
"15.326302",1642606207626
"15.326302",1642607105858
"15.326302",1642608005709
"15.326302",1642608906466
"15.326302",1642609805655
"15.326302",1642610705938
"15.326302",1642611605889
"15.326302",1642612505832
"15.326302",1642613405647
"15.326302",1642614305826
"15.326302",1642615206608
"15.326302",1642616106117
"15.326302",1642617006385
"15.326302",1642617906583
"15.326302",1642618808400
"15.326302",1642619706657
"15.326302",1642620606625
"15.326302",1642621506630
"15.326302",1642622407454
"15.326302",1642623306109
"15.326302",1642624209377
"15.326302",1642625108405
"15.326302",1642626007314
"15.318351",1642626907112
"15.318351",1642627806657
"15.318351",1642628706854
"15.318351",1642629606686
"15.318351",1642630506453
"15.318351",1642631406082
"15.318351",1642632306485
"15.318351",1642633206300
"15.318351",1642634106122
"15.318351",1642635006943
"15.318351",1642635906421
"15.318351",1642636806086
"15.318351",1642637706688
"15.318351",1642638606767
"15.318351",1642639506327
"15.318351",1642640407150
"15.318351",1642641305746
"15.318351",1642642206293
"15.318351",1642643107394
"15.318351",1642644005804
"15.318351",1642644906636
"15.318351",1642645806589
"15.318351",1642646706172
"15.318351",1642647606913
"15.318351",1642648506525
"15.318351",1642649406479
"15.318351",1642650306182
"15.318351",1642651206807
"15.318351",1642652106679
"15.318351",1642653006239
"15.318351",1642653906683
"15.318351",1642654806161
"15.307215",1642655706775
"15.307215",1642656606318
"15.307215",1642657506750
"15.307215",1642658406536
"15.307215",1642659306504
"15.307215",1642660206417
"15.307215",1642661106494
"15.307215",1642662006207
"15.307215",1642662906636
"15.307215",1642663806763
"15.307215",1642664706644
"15.307215",1642665606333
"15.307215",1642666506347
"15.307215",1642667406061
"15.307215",1642668305833
"15.307215",1642669205822
"15.307215",1642670106120
"15.307215",1642671006161
"15.307215",1642671906723
"15.307215",1642672805464
"15.307215",1642673706380
"15.307215",1642674606040
"15.307215",1642675505982
"15.307215",1642676406174
"15.307215",1642677306196
"15.307215",1642678206393
"15.307215",1642679106076
"15.307215",1642680007093
"15.307215",1642680906081
"15.307215",1642681806060
"15.307215",1642682705551
"15.307215",1642683605657
"15.203318",1642684505550
"15.203318",1642685405667
"15.203318",1642686305711
"15.218416",1642713306320
"15.218416",1642714206239
"15.218416",1642715105638
"15.218416",1642716006337
"15.218416",1642716906019
"15.218416",1642717806060
"15.218416",1642718706224
"15.218416",1642719606462
"15.218416",1642720506843
"15.218416",1642721406127
"15.218416",1642722306121
"15.218416",1642723206276
"15.218416",1642724105947
"15.218416",1642725005813
"15.218416",1642725905737
"15.218416",1642726805815
"15.218416",1642727705799
"15.218416",1642728605883
"15.218416",1642729505819
"15.218416",1642730406003
"15.218416",1642731305934
"15.218416",1642732205910
"15.218416",1642733105968
"15.218416",1642734006052
"15.218416",1642734906145
"15.218416",1642735806066
"15.218416",1642736706249
"15.218416",1642737605882
"15.218416",1642738505718
"15.218416",1642739405500
"15.218416",1642740306418
"15.218416",1642741205848
"15.259471",1642742105628
"15.259471",1642743006311
"15.259471",1642743906293
"15.259471",1642744806136
"15.259471",1642745706016
"15.259471",1642746606055
"15.259471",1642747506093
"15.259471",1642749307310
"15.259471",1642750205832
"15.259471",1642751106011
"15.259471",1642752006073
"15.259471",1642752905982
"15.259471",1642753806118
"15.259471",1642754706444
"15.259471",1642755607194
"15.259471",1642756506909
"15.259471",1642757407015
"15.259471",1642758306833
"15.259471",1642759206513
"15.259471",1642760105991
"15.259471",1642761006708
"15.259471",1642761906191
"15.259471",1642762807451
"15.259471",1642763706237
"15.259471",1642764606339
"15.259471",1642765506510
"15.259471",1642766406744
"15.259471",1642767306744
"15.259471",1642768206819
"15.259471",1642769107083
"15.259471",1642770006158
"15.126463",1642770907153
"15.126463",1642771805972
"15.126463",1642772706631
"15.126463",1642773606584
"15.126463",1642774506476
"15.126463",1642775406595
"15.126463",1642776306770
"15.126463",1642777205916
"15.126463",1642778106309
"15.126463",1642779005949
"15.126463",1642779906778
"15.126463",1642780806836
"15.126463",1642781706533
"15.126463",1642782606697
"15.126463",1642783506356
"15.126463",1642784407073
"15.126463",1642785306333
"15.126463",1642786206307
"15.126463",1642787105960
"15.126463",1642788006639
"15.126463",1642788906518
"15.126463",1642789807078
"15.126463",1642790705962
"15.126463",1642791606647
"15.126463",1642792506362
"15.126463",1642793406380
"15.126463",1642794306503
"15.126463",1642795206605
"15.126463",1642796105603
"15.126463",1642797005724
"15.126463",1642797905992
"15.126463",1642798806195
"15.10602",1642799706221
"15.10602",1642800606362
"15.10602",1642801506391
"15.10602",1642802406445
"15.10602",1642803306376
"15.10602",1642804206390
"15.10602",1642805106379
"15.10602",1642806006569
"15.10602",1642806905484
"15.10602",1642807805483
"15.10602",1642808705776
"15.10602",1642809605973
"15.10602",1642810505936
"15.10602",1642811405995
"15.10602",1642812306054
"15.10602",1642813206383
"15.10602",1642814106044
"15.10602",1642815006361
"15.10602",1642815906539
"15.10602",1642816806344
"15.10602",1642817706491
"15.10602",1642818606409
"15.10602",1642819506178
"15.10602",1642820405893
"15.10602",1642821305609
"15.10602",1642822205673
"15.10602",1642823105852
"15.10602",1642824005759
"15.10602",1642824905540
"15.10602",1642825805557
"15.10602",1642826706194
"15.10602",1642827606106
"15.101865",1642828506040
"15.101865",1642829406080
"15.101865",1642830306192
"15.101865",1642831206080
"15.101865",1642832106213
"15.101865",1642854606191
"15.103827",1642937281019
"15.103827",1642937367916
"15.103827",1642937409412
"15.103827",1642937416263
"15.103827",1642938309501
"15.103827",1642939208905
"15.103827",1642940762620
"15.103827",1642941009626
"15.103827",1642941908855
"15.103827",1642942809126
"15.103827",1642943709280
"15.103827",1642944609454
"15.103827",1642944669382
"15.103827",1642944732704
"15.103827",1642945509519
"15.103827",1642945757657
"15.103827",1642946174703
"15.103827",1642946285157
"15.103827",1642946409460
"15.103827",1642946957487
"15.103827",1642947215917
"15.103827",1642947353868
"15.103827",1642948150068
"15.103827",1642948208828
"15.103827",1642949523111
"15.103827",1642951208278
"15.103827",1642951338777
"15.103827",1642951809466
"15.103827",1642952709526
"15.103827",1642953609452
"15.103827",1642954509411
"15.103827",1642955409140
"15.103827",1642956308837
"15.103827",1642957208802
"15.103827",1642958109709
"15.103827",1642959009598
"15.103827",1642961709298
"15.103827",1642962609248
"15.103827",1642963509426
"15.103827",1642964409375
"15.103827",1642965309536
"15.103827",1642966209464
"15.103827",1642967109215
"15.103827",1642968008960
"15.103827",1642968908484
"15.103827",1642969809608
"15.103827",1642970709222
"15.103827",1642971609041
"15.118088",1642972508849
"15.118088",1642973409505
"15.118088",1642974309167
"15.118088",1642975208850
"15.118088",1642976109407
"15.118088",1642977009249
"15.118088",1642977908704
"15.118088",1642978809438
"15.118088",1642979709381
"15.118088",1642980608861
"15.118088",1642981508455
"15.118088",1642982409512
"15.118088",1642983309642
"15.118088",1642984208643
"15.118088",1642985108877
"15.118088",1642986008791
"15.118088",1642986909609
"15.118088",1642987809176
"15.118088",1642988708978
"15.118088",1642989609344
"15.118088",1642990508834
"15.118088",1642991409342
"15.118088",1642992308931
"15.118088",1642993209523
"15.118088",1642994109100
"15.118088",1642995008755
"15.118088",1642995909283
"15.118088",1642996809038
"15.118088",1642997709577
"15.118088",1642998609275
"15.118088",1642999508871
"15.118088",1643000408733
"15.098599",1643001309428
"15.098599",1643002209384
"15.098599",1643003109180
"15.098599",1643004009421
"15.098599",1643004909089
"15.098599",1643005808894
"15.098599",1643006708641
"15.098599",1643007609222
"15.098599",1643008508948
"15.098599",1643009409045
"15.098599",1643010308890
"15.098599",1643011209843
"15.098599",1643012108874
"15.098599",1643013008687
"15.098599",1643013909618
"15.098599",1643014809579
"15.098599",1643015709487
"15.098599",1643016609314
"15.098599",1643017509176
"15.098599",1643018410987
"15.098599",1643019309233
"15.098599",1643020209313
"15.098599",1643021109274
"15.098599",1643022009649
"15.098599",1643022909703
"15.098599",1643023809579
"15.098599",1643024709629
"15.098599",1643025609995
"15.098599",1643026509454
"15.098599",1643027409545
"15.098599",1643028309459
"15.098599",1643029209358
"15.270953",1643030109437
"15.270953",1643031009501
"15.270953",1643031909552
"15.270953",1643032548964
"15.270953",1643032810013
"15.270953",1643032842834
"15.270953",1643032915723
"15.270953",1643033709004
"15.270953",1643034608949
"15.270953",1643035508821
"15.270953",1643036409791
"15.270953",1643037308758
"15.270953",1643038209831
"15.270953",1643039108753
"15.270953",1643040008859
"15.270953",1643040909924
"15.270953",1643041809675
"15.270953",1643042709674
"15.270953",1643043609772
"15.270953",1643044509634
"15.270953",1643045409713
"15.270953",1643046309272
"15.270953",1643047209189
"15.270953",1643048109067
"15.270953",1643049008785
"15.270953",1643049909646
"15.270953",1643050809465
"15.270953",1643051708922
"15.270953",1643052608653
"15.270953",1643053509532
"15.31768",1643054409280
"15.31768",1643055309089
"15.31768",1643056208793
"15.31768",1643057108630
"15.31768",1643058009439
"15.31768",1643058909022
"15.31768",1643059808679
"15.31768",1643060709642
"15.31768",1643061609584
"15.31768",1643062509313
"15.31768",1643063409151
"15.31768",1643064308605
"15.31768",1643065209420
"15.31768",1643066108994
"15.31768",1643067009479
"15.31768",1643067909069
"15.31768",1643068809229
"15.31776",1643069708925
"15.31768",1643070608637
"15.31768",1643071509358
"15.31776",1643072409264
"15.31776",1643073308710
"15.31776",1643074209402
"15.31776",1643075109328
"15.31776",1643076009215
"15.31776",1643076908872
"15.31776",1643077809540
"15.31776",1643078709440
"15.31768",1643079609513
"15.31768",1643080508990
"15.31768",1643081408502
"15.31768",1643082309079
"15.31776",1643083208922
"15.296972",1643084108900
"15.296972",1643085009830
"15.296972",1643085908672
"15.296972",1643086809281
"15.296972",1643087709421
"15.296972",1643088609091
"15.296972",1643089509707
"15.296972",1643090408765
"15.296972",1643091309654
"15.296972",1643092209056
"15.296972",1643093109699
"15.296972",1643094009245
"15.296972",1643094909320
"15.296972",1643095809318
"15.296972",1643096709411
"15.296972",1643097609152
"15.296972",1643098509179
"15.296972",1643099408959
"15.296972",1643100308780
"15.296972",1643101208976
"15.296972",1643102108824
"15.296972",1643103008593
"15.296972",1643103909247
"15.296972",1643104809156
"15.296972",1643105708875
"15.296972",1643106609400
"15.296972",1643107509211
"15.296972",1643108409234
"15.296972",1643109309130
"15.296972",1643110209209
"15.296972",1643111109297
"15.296972",1643112009483
"15.308042",1643112909373
"15.308042",1643113808821
"15.308042",1643114710432
"15.308042",1643115609335
"15.308042",1643116508975
"15.308042",1643117408769
"15.308042",1643118309655
"15.308042",1643119209526
"15.308042",1643120109436
"15.308042",1643121009466
"15.308042",1643121909182
"15.308042",1643122813787
"15.308042",1643123709344
"15.308042",1643124609231
"15.308042",1643125509789
"15.308042",1643126411336
"15.308042",1643127310026
"15.308042",1643128210190
"15.308042",1643129109214
"15.308042",1643130009187
"15.286524",1643130909281
"15.286524",1643131809136
"15.286524",1643132709225
"15.286524",1643133609353
"15.286524",1643134509630
"15.286524",1643135409028
"15.286524",1643136308901
"15.286524",1643137209059
"15.286524",1643138109286
"15.286524",1643139009412
"15.286524",1643139909587
"15.286524",1643140809647
"15.286524",1643141709623
"15.286524",1643142609829
"15.286524",1643143509870
"15.286524",1643144408969
"15.286524",1643145308998
"15.286524",1643146209246
"15.286524",1643147109098
"15.286524",1643148008915
"15.286524",1643148908832
"15.286524",1643149809557
"15.286524",1643150709489
"15.286524",1643151609668
"15.286524",1643152509568
"15.286524",1643153409522
"15.286524",1643154309224
"15.286524",1643155209136
"15.286524",1643156108809
"15.286524",1643157009478
"15.286524",1643157908951
"15.286524",1643158809650
"15.255546",1643159709173
"15.255546",1643160609144
"15.255546",1643161509424
"15.255546",1643162408787
"15.255546",1643163309599
"15.255546",1643164209186
"15.255546",1643165109420
"15.255546",1643166009613
"15.255546",1643166909605
"15.255546",1643167809316
"15.255546",1643168708922
"15.255546",1643169609988
"15.255546",1643170509747
"15.255546",1643171409615
"15.255546",1643172309182
"15.255546",1643173209455
"15.255546",1643174109100
"15.255546",1643175008985
"15.255546",1643175908645
"15.255546",1643176809597
"15.255546",1643177709153
"15.255546",1643178609555
"15.255546",1643179509549
"15.255546",1643180414505
"15.255546",1643181309677
"15.255546",1643182209646
"15.255546",1643183109511
"15.255546",1643184009793
"15.255546",1643184909892
"15.255546",1643185809096
"15.255546",1643186709514
"15.255546",1643187609674
"15.184472",1643188509458
"15.184472",1643189408941
"15.184472",1643190309036
"15.184472",1643191209178
"15.184472",1643192109093
"15.184472",1643193008867
"15.184472",1643193908668
"15.184472",1643194809605
"15.184472",1643195709688
"15.184472",1643196609623
"15.184472",1643197509356
"15.184472",1643198410217
"15.184472",1643199309223
"15.184472",1643200209316
"15.184472",1643200804892
"15.184472",1643201109430
"15.184472",1643202009651
"15.184472",1643202908863
"15.184472",1643203808707
"15.184472",1643204708942
"15.184472",1643205246500
"15.184472",1643205608932
"15.184472",1643206508901
"15.184472",1643207408785
"15.184472",1643208314543
"15.184472",1643209209389
"15.184472",1643210109386
"15.184472",1643211009475
"15.184472",1643211910362
"15.184472",1643212809850
"15.184472",1643213708946
"15.184472",1643214608888
"15.184472",1643215508992
"15.184472",1643216409095
"15.200394",1643217309306
"15.200394",1643218209204
"15.200394",1643219108902
"15.200394",1643220009789
"15.200394",1643220909410
"15.200394",1643221809522
"15.200394",1643222709634
"15.200394",1643223609864
"15.200394",1643224508676
"15.200394",1643225409609
"15.200394",1643226309648
"15.200394",1643227210280
"15.200394",1643228109069
"15.200394",1643229009009
"15.200394",1643229909513
"15.200394",1643230809394
"15.200394",1643231709130
"15.200394",1643232608901
"15.344144",1643233509702
"15.344144",1643234409581
"15.344144",1643235309273
"15.344144",1643236213214
"15.344144",1643237108927
"15.344144",1643238009040
"15.344144",1643238909156
"15.344144",1643239808850
"15.344144",1643240709517
"15.344144",1643241609561
"15.344144",1643242509219
"15.344144",1643243408950
"15.344144",1643244308773
"15.344144",1643245210277
"15.344144",1643246109014
"15.344144",1643247008685
"15.344144",1643247909148
"15.344144",1643248809620
"15.344144",1643249709354
"15.344144",1643250608863
"15.344144",1643251509300
"15.344144",1643252409315
"15.344144",1643253308996
"15.344144",1643254208953
"15.344144",1643255109884
"15.344144",1643256009414
"15.344144",1643256909224
"15.344144",1643257809003
"15.344144",1643258708743
"15.344144",1643259609679
"15.344144",1643260509253
"15.344144",1643261409045
"15.414392",1643262309025
"15.414392",1643263209074
"15.414392",1643264108956
"15.414392",1643265008923
"15.414392",1643265908913
"15.414392",1643266808700
"15.414392",1643267709647
"15.414392",1643268609434
"15.414392",1643269509248
"15.414392",1643270409514
"15.414392",1643271309127
"15.414392",1643272209290
"15.414392",1643273109113
"15.414392",1643274009136
"15.414392",1643274908746
"15.414392",1643275809979
"15.414392",1643276708949
"15.414392",1643277609083
"15.414392",1643278508979
"15.414392",1643279409162
"15.414392",1643280309173
"15.414392",1643281209939
"15.414392",1643282108970
"15.414392",1643283009401
"15.414392",1643283909316
"15.414392",1643284809406
"15.414392",1643285709263
"15.414392",1643286609478
"15.414392",1643287509471
"15.414392",1643288409346
"15.414392",1643289309345
"15.414392",1643290209084
"15.322393",1643291108934
"15.322393",1643292009022
"15.322393",1643292521151
"15.322393",1643292909041
"15.322393",1643293808898
"15.322393",1643294708900
"15.322393",1643295610715
"15.322393",1643296509161
"15.322393",1643297408887
"15.322393",1643298309657
"15.322393",1643299210602
"15.322393",1643300109346
"15.322393",1643301009987
"15.322393",1643301909333
"15.322393",1643302809999
"15.322393",1643303709204
"15.322393",1643304609109
"15.322393",1643305509113
"15.322393",1643306409438
"15.322393",1643307309206
"15.322393",1643308209747
"15.322393",1643309109909
"15.322393",1643310009687
"15.322393",1643310909346
"15.322393",1643311809424
"15.322393",1643312709377
"15.322393",1643313610163
"15.322393",1643314509166
"15.322393",1643315408824
"15.322393",1643316308661
"15.322393",1643317210039
"15.322393",1643318109118
"15.322393",1643319009305
"15.475097",1643319909141
"15.475097",1643320809221
"15.475097",1643321709117
"15.475097",1643322608749
"15.475097",1643323509369
"15.475097",1643324409425
"15.475097",1643325308846
"15.475097",1643326208809
"15.475097",1643327109537
"15.475097",1643328009703
"15.475097",1643328909189
"15.475097",1643329808933
"15.475097",1643330709441
"15.475097",1643331609243
"15.475097",1643332508596
"15.475097",1643333409687
"15.475097",1643334309545
"15.475097",1643335209356
"15.475097",1643336109047
"15.475097",1643337008754
"15.475097",1643337909161
"15.475097",1643338808454
"15.475097",1643339708723
"15.475097",1643340609630
"15.475097",1643341509089
"15.475097",1643342408959
"15.475097",1643343309417
